HI_wl,prob,index,value,lon,lat
1.5,0.999,HWS,12.1301088326377,102.75,40.25
1.5,0.9999,HWS,10.1465746784333,102.75,40.25
2,0.9,HWS,220.881017238095,102.75,40.25
2,0.95,HWS,132.369066631579,102.75,40.25
2,0.99,HWS,48.8849557681704,102.75,40.25
2,0.999,HWS,19.5870794359397,102.75,40.25
2,0.9999,HWS,16.4762718040104,102.75,40.25
3.5,0.9,HWS,445.529161453634,102.75,40.25
3.5,0.95,HWS,304.337260230576,102.75,40.25
3.5,0.99,HWS,143.988399721805,102.75,40.25
3.5,0.999,HWS,70.3289098087719,102.75,40.25
3.5,0.9999,HWS,61.0428351672932,102.75,40.25
0.85,0.9,HWF,17.1378446115288,102.75,40.25
0.85,0.95,HWF,15.5413533834586,102.75,40.25
0.85,0.99,HWF,7.82380952380953,102.75,40.25
0.85,0.999,HWF,3.59228049483875,102.75,40.25
0.85,0.9999,HWF,3.04579895599123,102.75,40.25
1.5,0.9,HWF,14.1353383458647,102.75,40.25
1.5,0.95,HWF,15.8471177944862,102.75,40.25
1.5,0.99,HWF,11.2556390977444,102.75,40.25
1.5,0.999,HWF,5.77581838367849,102.75,40.25
1.5,0.9999,HWF,4.95712242422361,102.75,40.25
2,0.9,HWF,10.5739348370927,102.75,40.25
2,0.95,HWF,13.9649122807018,102.75,40.25
2,0.99,HWF,12.8195488721805,102.75,40.25
2,0.999,HWF,7.7603482390186,102.75,40.25
2,0.9999,HWF,6.75956338213956,102.75,40.25
3.5,0.9,HWF,3.65914786967419,102.75,40.25
3.5,0.95,HWF,6.32080200501253,102.75,40.25
3.5,0.99,HWF,11.1729323308271,102.75,40.25
3.5,0.999,HWF,11.3233082706767,102.75,40.25
3.5,0.9999,HWF,10.9749373433584,102.75,40.25
0.85,0.9,HWD,69.5538847117794,103.75,40.25
0.85,0.95,HWD,42.3533834586466,103.75,40.25
0.85,0.99,HWD,14.7974937343358,103.75,40.25
0.85,0.999,HWD,5.76702941564437,103.75,40.25
0.85,0.9999,HWD,4.82701833521249,103.75,40.25
1.5,0.9,HWD,94.859649122807,103.75,40.25
1.5,0.95,HWD,62.5664160401002,103.75,40.25
1.5,0.99,HWD,25.7944862155388,103.75,40.25
1.5,0.999,HWD,10.8144374093128,103.75,40.25
1.5,0.9999,HWD,9.09941300619971,103.75,40.25
2,0.9,HWD,112.81954887218,103.75,40.25
2,0.95,HWD,78.3107769423559,103.75,40.25
2,0.99,HWD,35.6416040100251,103.75,40.25
2,0.999,HWD,16.1417293233083,103.75,40.25
2,0.9999,HWD,13.7541287429099,103.75,40.25
3.5,0.9,HWD,168.706766917293,103.75,40.25
3.5,0.95,HWD,132.634085213033,103.75,40.25
3.5,0.99,HWD,77.2155388471178,103.75,40.25
3.5,0.999,HWD,43.6491228070176,103.75,40.25
3.5,0.9999,HWD,38.5388471177945,103.75,40.25
0.85,0.9,HWI,5.77082401453634,103.75,40.25
0.85,0.95,HWI,4.58051874160401,103.75,40.25
0.85,0.99,HWI,2.76229260978734,103.75,40.25
0.85,0.999,HWI,1.73018386223639,103.75,40.25
0.85,0.9999,HWI,1.5554631880677,103.75,40.25
1.5,0.9,HWI,6.69665062907268,103.75,40.25
1.5,0.95,HWI,5.55597079273183,103.75,40.25
1.5,0.99,HWI,3.78877170616541,103.75,40.25
1.5,0.999,HWI,2.57333630099089,103.75,40.25
1.5,0.9999,HWI,2.39406834300807,103.75,40.25
2,0.9,HWI,7.18304342431078,103.75,40.25
2,0.95,HWI,6.04870321578947,103.75,40.25
2,0.99,HWI,4.31536216115288,103.75,40.25
2,0.999,HWI,3.05267998369213,103.75,40.25
2,0.9999,HWI,2.86136383068451,103.75,40.25
3.5,0.9,HWI,9.11294661854637,103.75,40.25
3.5,0.95,HWI,8.02029694561404,103.75,40.25
3.5,0.99,HWI,6.30829962781955,103.75,40.25
3.5,0.999,HWI,5.01192169573935,103.75,40.25
3.5,0.9999,HWI,4.80889674235589,103.75,40.25
0.85,0.9,HWS,110.02577539599,103.75,40.25
0.85,0.95,HWS,57.4945945601504,103.75,40.25
0.85,0.99,HWS,16.4564038579252,103.75,40.25
0.85,0.999,HWS,5.90727310694644,103.75,40.25
0.85,0.9999,HWS,4.81233203389499,103.75,40.25
1.5,0.9,HWS,170.077664734336,103.75,40.25
1.5,0.95,HWS,97.0650658621554,103.75,40.25
1.5,0.99,HWS,33.2991401482456,103.75,40.25
1.5,0.999,HWS,12.922075390935,103.75,40.25
1.5,0.9999,HWS,10.7939559025354,103.75,40.25
2,0.9,HWS,220.991044295739,103.75,40.25
2,0.95,HWS,132.853701573935,103.75,40.25
2,0.99,HWS,50.1450207390977,103.75,40.25
2,0.999,HWS,20.8383602163536,103.75,40.25
2,0.9999,HWS,17.513936185834,103.75,40.25
3.5,0.9,HWS,445.894706265664,103.75,40.25
3.5,0.95,HWS,305.940347568922,103.75,40.25
3.5,0.99,HWS,147.202728919799,103.75,40.25
3.5,0.999,HWS,74.9054829265664,103.75,40.25
3.5,0.9999,HWS,65.5420805087719,103.75,40.25
0.85,0.9,HWF,16.984962406015,103.75,40.25
0.85,0.95,HWF,15.65664160401,103.75,40.25
0.85,0.99,HWF,7.95213032581454,103.75,40.25
0.85,0.999,HWF,3.70113971719805,103.75,40.25
0.85,0.9999,HWF,3.20490116495494,103.75,40.25
1.5,0.9,HWF,14.0175438596491,103.75,40.25
1.5,0.95,HWF,15.8947368421053,103.75,40.25
1.5,0.99,HWF,11.3208020050125,103.75,40.25
1.5,0.999,HWF,6.02438992217386,103.75,40.25
1.5,0.9999,HWF,5.179853141626,103.75,40.25
2,0.9,HWF,10.4987468671679,103.75,40.25
2,0.95,HWF,13.7844611528822,103.75,40.25
2,0.99,HWF,12.8345864661654,103.75,40.25
2,0.999,HWF,8.01737237831421,103.75,40.25
2,0.9999,HWF,7.05569186123203,103.75,40.25
3.5,0.9,HWF,3.73684210526316,103.75,40.25
3.5,0.95,HWF,6.41604010025063,103.75,40.25
3.5,0.99,HWF,11.3734335839599,103.75,40.25
3.5,0.999,HWF,11.8621553884712,103.75,40.25
3.5,0.9999,HWF,11.4035087719298,103.75,40.25
0.85,0.9,HWD,69.9323308270677,104.75,40.25
0.85,0.95,HWD,42.7368421052632,104.75,40.25
0.85,0.99,HWD,14.8885964912281,104.75,40.25
0.85,0.999,HWD,5.55636895286561,104.75,40.25
0.85,0.9999,HWD,4.67701786856708,104.75,40.25
1.5,0.9,HWD,95.0701754385965,104.75,40.25
1.5,0.95,HWD,63.203007518797,104.75,40.25
1.5,0.99,HWD,26.0751879699248,104.75,40.25
1.5,0.999,HWD,10.6535087719298,104.75,40.25
1.5,0.9999,HWD,8.91340735740279,104.75,40.25
2,0.9,HWD,112.769423558897,104.75,40.25
2,0.95,HWD,79.1629072681704,104.75,40.25
2,0.99,HWD,36.1704260651629,104.75,40.25
2,0.999,HWD,16.0420393087983,104.75,40.25
2,0.9999,HWD,13.5657235193246,104.75,40.25
3.5,0.9,HWD,168.50626566416,104.75,40.25
3.5,0.95,HWD,133.583959899749,104.75,40.25
3.5,0.99,HWD,78.3934837092732,104.75,40.25
3.5,0.999,HWD,44.0050125313283,104.75,40.25
3.5,0.9999,HWD,38.7919799498747,104.75,40.25
0.85,0.9,HWI,5.76960009949875,104.75,40.25
0.85,0.95,HWI,4.59159340401003,104.75,40.25
0.85,0.99,HWI,2.76742214521629,104.75,40.25
0.85,0.999,HWI,1.71157828474417,104.75,40.25
0.85,0.9999,HWI,1.5446992609989,104.75,40.25
1.5,0.9,HWI,6.70078943709273,104.75,40.25
1.5,0.95,HWI,5.5724662952381,104.75,40.25
1.5,0.99,HWI,3.79669051162907,104.75,40.25
1.5,0.999,HWI,2.51696438827569,104.75,40.25
1.5,0.9999,HWI,2.31864220082082,104.75,40.25
2,0.9,HWI,7.20390441002506,104.75,40.25
2,0.95,HWI,6.09370131503759,104.75,40.25
2,0.99,HWI,4.34635544536341,104.75,40.25
2,0.999,HWI,3.03775487255777,104.75,40.25
2,0.9999,HWI,2.83258483811051,104.75,40.25
3.5,0.9,HWI,9.15172731578947,104.75,40.25
3.5,0.95,HWI,8.08293533533835,104.75,40.25
3.5,0.99,HWI,6.33122760927318,104.75,40.25
3.5,0.999,HWI,4.99394904348371,104.75,40.25
3.5,0.9999,HWI,4.78771624426065,104.75,40.25
0.85,0.9,HWS,109.289803070175,104.75,40.25
0.85,0.95,HWS,57.3281540784461,104.75,40.25
0.85,0.99,HWS,16.0610568726762,104.75,40.25
0.85,0.999,HWS,5.29301557423364,104.75,40.25
0.85,0.9999,HWS,4.32666786991464,104.75,40.25
1.5,0.9,HWS,169.409372784461,104.75,40.25
1.5,0.95,HWS,97.3055323734336,104.75,40.25
1.5,0.99,HWS,32.7150064756892,104.75,40.25
1.5,0.999,HWS,11.7319777211721,104.75,40.25
1.5,0.9999,HWS,9.67969274390732,104.75,40.25
2,0.9,HWS,220.912190308271,104.75,40.25
2,0.95,HWS,134.042331789474,104.75,40.25
2,0.99,HWS,49.9418703997494,104.75,40.25
2,0.999,HWS,19.6441057113951,104.75,40.25
2,0.9999,HWS,16.4281913857259,104.75,40.25
3.5,0.9,HWS,447.632948947368,104.75,40.25
3.5,0.95,HWS,309.317070944862,104.75,40.25
3.5,0.99,HWS,148.037092566416,104.75,40.25
3.5,0.999,HWS,73.106214516792,104.75,40.25
3.5,0.9999,HWS,63.4624000373434,104.75,40.25
0.85,0.9,HWF,17.1203007518797,104.75,40.25
0.85,0.95,HWF,15.7318295739348,104.75,40.25
0.85,0.99,HWF,7.97268170426065,104.75,40.25
0.85,0.999,HWF,3.61205243550648,104.75,40.25
0.85,0.9999,HWF,3.19488674402924,104.75,40.25
1.5,0.9,HWF,14.0551378446115,104.75,40.25
1.5,0.95,HWF,16,104.75,40.25
1.5,0.99,HWF,11.3609022556391,104.75,40.25
1.5,0.999,HWF,5.91169590643275,104.75,40.25
1.5,0.9999,HWF,5.13464440254403,104.75,40.25
2,0.9,HWF,10.5137844611529,104.75,40.25
2,0.95,HWF,13.9624060150376,104.75,40.25
2,0.99,HWF,12.9498746867168,104.75,40.25
2,0.999,HWF,7.92504946576969,104.75,40.25
2,0.9999,HWF,6.98387415908192,104.75,40.25
3.5,0.9,HWF,3.7719298245614,104.75,40.25
3.5,0.95,HWF,6.61152882205514,104.75,40.25
3.5,0.99,HWF,11.5538847117794,104.75,40.25
3.5,0.999,HWF,12.1052631578947,104.75,40.25
3.5,0.9999,HWF,11.6416040100251,104.75,40.25
0.85,0.9,HWD,69.4285714285714,105.75,40.25
0.85,0.95,HWD,42.0802005012531,105.75,40.25
0.85,0.99,HWD,14.4296926526843,105.75,40.25
0.85,0.999,HWD,4.87490407520349,105.75,40.25
0.85,0.9999,HWD,4.08518231854145,105.75,40.25
1.5,0.9,HWD,94.0751879699248,105.75,40.25
1.5,0.95,HWD,62.1779448621554,105.75,40.25
1.5,0.99,HWD,25.2355889724311,105.75,40.25
1.5,0.999,HWD,9.55397265092556,105.75,40.25
1.5,0.9999,HWD,7.94885174753188,105.75,40.25
2,0.9,HWD,111.318295739348,105.75,40.25
2,0.95,HWD,77.9348370927318,105.75,40.25
2,0.99,HWD,35.0902255639098,105.75,40.25
2,0.999,HWD,14.743200105527,105.75,40.25
2,0.9999,HWD,12.241610605461,105.75,40.25
3.5,0.9,HWD,166.954887218045,105.75,40.25
3.5,0.95,HWD,131.894736842105,105.75,40.25
3.5,0.99,HWD,76.3959899749373,105.75,40.25
3.5,0.999,HWD,40.6466165413534,105.75,40.25
3.5,0.9999,HWD,35.2957393483709,105.75,40.25
0.85,0.9,HWI,5.91853596240602,105.75,40.25
0.85,0.95,HWI,4.73299128546366,105.75,40.25
0.85,0.99,HWI,2.89173888710658,105.75,40.25
0.85,0.999,HWI,1.68734397079917,105.75,40.25
0.85,0.9999,HWI,1.4942095514355,105.75,40.25
1.5,0.9,HWI,6.86040786616541,105.75,40.25
1.5,0.95,HWI,5.70570015664161,105.75,40.25
1.5,0.99,HWI,3.8988722433584,105.75,40.25
1.5,0.999,HWI,2.44308143687335,105.75,40.25
1.5,0.9999,HWI,2.22915395360494,105.75,40.25
2,0.9,HWI,7.41136574987469,105.75,40.25
2,0.95,HWI,6.28039980952381,105.75,40.25
2,0.99,HWI,4.48415736115288,105.75,40.25
2,0.999,HWI,3.03675903843515,105.75,40.25
2,0.9999,HWI,2.8122466378146,105.75,40.25
3.5,0.9,HWI,9.41953692706767,105.75,40.25
3.5,0.95,HWI,8.36242487418546,105.75,40.25
3.5,0.99,HWI,6.51239362080201,105.75,40.25
3.5,0.999,HWI,4.99952641117795,105.75,40.25
3.5,0.9999,HWI,4.73465730989975,105.75,40.25
0.85,0.9,HWS,109.236343481203,105.75,40.25
0.85,0.95,HWS,56.8831192674186,105.75,40.25
0.85,0.99,HWS,15.5257098936435,105.75,40.25
0.85,0.999,HWS,4.63863358809709,105.75,40.25
0.85,0.9999,HWS,3.73855251268266,105.75,40.25
1.5,0.9,HWS,168.876373468672,105.75,40.25
1.5,0.95,HWS,96.5029337042607,105.75,40.25
1.5,0.99,HWS,31.392736173183,105.75,40.25
1.5,0.999,HWS,10.356094034484,105.75,40.25
1.5,0.9999,HWS,8.41145017135436,105.75,40.25
2,0.9,HWS,220.349449854637,105.75,40.25
2,0.95,HWS,133.216560055138,105.75,40.25
2,0.99,HWS,48.3005548085213,105.75,40.25
2,0.999,HWS,17.5468765141013,105.75,40.25
2,0.9999,HWS,14.4237315690698,105.75,40.25
3.5,0.9,HWS,446.070573057644,105.75,40.25
3.5,0.95,HWS,306.633202037594,105.75,40.25
3.5,0.99,HWS,143.351961654135,105.75,40.25
3.5,0.999,HWS,65.0743441486216,105.75,40.25
3.5,0.9999,HWS,55.3918819647118,105.75,40.25
0.85,0.9,HWF,17.1303258145363,105.75,40.25
0.85,0.95,HWF,15.5062656641604,105.75,40.25
0.85,0.99,HWF,7.80647012267511,105.75,40.25
0.85,0.999,HWF,3.31835690878383,105.75,40.25
0.85,0.9999,HWF,2.88755202485853,105.75,40.25
1.5,0.9,HWF,14.1553884711779,105.75,40.25
1.5,0.95,HWF,15.922305764411,105.75,40.25
1.5,0.99,HWF,11.1378446115288,105.75,40.25
1.5,0.999,HWF,5.42098667721936,105.75,40.25
1.5,0.9999,HWF,4.77241930936733,105.75,40.25
2,0.9,HWF,10.6516290726817,105.75,40.25
2,0.95,HWF,13.9674185463659,105.75,40.25
2,0.99,HWF,12.7543859649123,105.75,40.25
2,0.999,HWF,7.41922569581849,105.75,40.25
2,0.9999,HWF,6.48733016752407,105.75,40.25
3.5,0.9,HWF,3.8796992481203,105.75,40.25
3.5,0.95,HWF,6.69674185463659,105.75,40.25
3.5,0.99,HWF,11.5037593984962,105.75,40.25
3.5,0.999,HWF,11.593984962406,105.75,40.25
3.5,0.9999,HWF,11.0225563909774,105.75,40.25
0.85,0.9,HWD,68.2832080200501,106.75,40.25
0.85,0.95,HWD,41.0551378446115,106.75,40.25
0.85,0.99,HWD,13.3214285714286,106.75,40.25
0.85,0.999,HWD,4.45161569528728,106.75,40.25
0.85,0.9999,HWD,3.60845393878839,106.75,40.25
1.5,0.9,HWD,92.3959899749374,106.75,40.25
1.5,0.95,HWD,60.6115288220552,106.75,40.25
1.5,0.99,HWD,23.7318295739348,106.75,40.25
1.5,0.999,HWD,8.76591918392473,106.75,40.25
1.5,0.9999,HWD,7.15890293328781,106.75,40.25
2,0.9,HWD,109.513784461153,106.75,40.25
2,0.95,HWD,75.9122807017544,106.75,40.25
2,0.99,HWD,33.2380952380952,106.75,40.25
2,0.999,HWD,13.3518796992481,106.75,40.25
2,0.9999,HWD,11.0303741810667,106.75,40.25
3.5,0.9,HWD,164.992481203008,106.75,40.25
3.5,0.95,HWD,129.157894736842,106.75,40.25
3.5,0.99,HWD,73.0701754385965,106.75,40.25
3.5,0.999,HWD,37.406015037594,106.75,40.25
3.5,0.9999,HWD,32.2555137844612,106.75,40.25
0.85,0.9,HWI,6.07261578095238,106.75,40.25
0.85,0.95,HWI,4.85822914937343,106.75,40.25
0.85,0.99,HWI,2.92858358997243,106.75,40.25
0.85,0.999,HWI,1.65496771400647,106.75,40.25
0.85,0.9999,HWI,1.42618634559353,106.75,40.25
1.5,0.9,HWI,6.99304232781955,106.75,40.25
1.5,0.95,HWI,5.8072767989975,106.75,40.25
1.5,0.99,HWI,3.88678541385965,106.75,40.25
1.5,0.999,HWI,2.43198031021838,106.75,40.25
1.5,0.9999,HWI,2.1815327908983,106.75,40.25
2,0.9,HWI,7.58710558045113,106.75,40.25
2,0.95,HWI,6.41042595789474,106.75,40.25
2,0.99,HWI,4.50652201478697,106.75,40.25
2,0.999,HWI,3.01943004076692,106.75,40.25
2,0.9999,HWI,2.76766054520142,106.75,40.25
3.5,0.9,HWI,9.62148872982456,106.75,40.25
3.5,0.95,HWI,8.4996408518797,106.75,40.25
3.5,0.99,HWI,6.58646853634085,106.75,40.25
3.5,0.999,HWI,4.947255939198,106.75,40.25
3.5,0.9999,HWI,4.69250622397243,106.75,40.25
0.85,0.9,HWS,108.976898651629,106.75,40.25
0.85,0.95,HWS,55.9837645681705,106.75,40.25
0.85,0.99,HWS,14.6942222643333,106.75,40.25
0.85,0.999,HWS,4.0854734267553,106.75,40.25
0.85,0.9999,HWS,3.20285943898811,106.75,40.25
1.5,0.9,HWS,168.237974887218,106.75,40.25
1.5,0.95,HWS,95.0095677844612,106.75,40.25
1.5,0.99,HWS,29.7526537791228,106.75,40.25
1.5,0.999,HWS,9.30488751475916,106.75,40.25
1.5,0.9999,HWS,7.43368851778224,106.75,40.25
2,0.9,HWS,219.259169601504,106.75,40.25
2,0.95,HWS,131.146540586466,106.75,40.25
2,0.99,HWS,45.7948722438596,106.75,40.25
2,0.999,HWS,15.6108602380865,106.75,40.25
2,0.9999,HWS,12.6636850236827,106.75,40.25
3.5,0.9,HWS,443.704014686717,106.75,40.25
3.5,0.95,HWS,301.99077222807,106.75,40.25
3.5,0.99,HWS,137.115155679198,106.75,40.25
3.5,0.999,HWS,58.5337917506516,106.75,40.25
3.5,0.9999,HWS,49.2227671065789,106.75,40.25
0.85,0.9,HWF,16.9548872180451,106.75,40.25
0.85,0.95,HWF,15.2205513784461,106.75,40.25
0.85,0.99,HWF,7.30325814536341,106.75,40.25
0.85,0.999,HWF,3.06296709215684,106.75,40.25
0.85,0.9999,HWF,2.63292387165819,106.75,40.25
1.5,0.9,HWF,14.0451127819549,106.75,40.25
1.5,0.95,HWF,15.6541353383459,106.75,40.25
1.5,0.99,HWF,10.5964912280702,106.75,40.25
1.5,0.999,HWF,5.07979378270237,106.75,40.25
1.5,0.9999,HWF,4.4186981902641,106.75,40.25
2,0.9,HWF,10.6390977443609,106.75,40.25
2,0.95,HWF,13.7518796992481,106.75,40.25
2,0.99,HWF,12.2731829573935,106.75,40.25
2,0.999,HWF,6.88320802005012,106.75,40.25
2,0.9999,HWF,6.04431473420393,106.75,40.25
3.5,0.9,HWF,3.89974937343358,106.75,40.25
3.5,0.95,HWF,6.69172932330827,106.75,40.25
3.5,0.99,HWF,11.2330827067669,106.75,40.25
3.5,0.999,HWF,10.8721804511278,106.75,40.25
3.5,0.9999,HWF,10.3147869674185,106.75,40.25
0.85,0.9,HWD,67.4761904761905,107.75,40.25
0.85,0.95,HWD,40.5488721804511,107.75,40.25
0.85,0.99,HWD,12.9979949874687,107.75,40.25
0.85,0.999,HWD,4.47214466118858,107.75,40.25
0.85,0.9999,HWD,3.68117914507233,107.75,40.25
1.5,0.9,HWD,91.1503759398496,107.75,40.25
1.5,0.95,HWD,59.7994987468672,107.75,40.25
1.5,0.99,HWD,22.9273182957393,107.75,40.25
1.5,0.999,HWD,8.66053950666139,107.75,40.25
1.5,0.9999,HWD,7.15759186407712,107.75,40.25
2,0.9,HWD,107.794486215539,107.75,40.25
2,0.95,HWD,74.7644110275689,107.75,40.25
2,0.99,HWD,32.3082706766917,107.75,40.25
2,0.999,HWD,13.0623664424218,107.75,40.25
2,0.9999,HWD,10.8720722083847,107.75,40.25
3.5,0.9,HWD,162.987468671679,107.75,40.25
3.5,0.95,HWD,127.706766917293,107.75,40.25
3.5,0.99,HWD,72.0802005012532,107.75,40.25
3.5,0.999,HWD,37.1679197994988,107.75,40.25
3.5,0.9999,HWD,32.2581453634085,107.75,40.25
0.85,0.9,HWI,6.01300932631579,107.75,40.25
0.85,0.95,HWI,4.7951839471178,107.75,40.25
0.85,0.99,HWI,2.84504143942406,107.75,40.25
0.85,0.999,HWI,1.59398926302986,107.75,40.25
0.85,0.9999,HWI,1.40013112324213,107.75,40.25
1.5,0.9,HWI,6.93242881102757,107.75,40.25
1.5,0.95,HWI,5.74272501027569,107.75,40.25
1.5,0.99,HWI,3.74683336213033,107.75,40.25
1.5,0.999,HWI,2.35154335764121,107.75,40.25
1.5,0.9999,HWI,2.1396907796127,107.75,40.25
2,0.9,HWI,7.47012714486216,107.75,40.25
2,0.95,HWI,6.30662964937343,107.75,40.25
2,0.99,HWI,4.34685609235589,107.75,40.25
2,0.999,HWI,2.93096221552645,107.75,40.25
2,0.9999,HWI,2.7127346726257,107.75,40.25
3.5,0.9,HWI,9.55257767794486,107.75,40.25
3.5,0.95,HWI,8.41520461052632,107.75,40.25
3.5,0.99,HWI,6.44646134461153,107.75,40.25
3.5,0.999,HWI,4.88479781997494,107.75,40.25
3.5,0.9999,HWI,4.62993035340852,107.75,40.25
0.85,0.9,HWS,108.017223854637,107.75,40.25
0.85,0.95,HWS,55.2746132889724,107.75,40.25
0.85,0.99,HWS,14.1018851685845,107.75,40.25
0.85,0.999,HWS,4.05984692032149,107.75,40.25
0.85,0.9999,HWS,3.22287784570454,107.75,40.25
1.5,0.9,HWS,166.391765288221,107.75,40.25
1.5,0.95,HWS,93.734032679198,107.75,40.25
1.5,0.99,HWS,28.5811674804511,107.75,40.25
1.5,0.999,HWS,9.24724056534725,107.75,40.25
1.5,0.9999,HWS,7.50254835870319,107.75,40.25
2,0.9,HWS,216.557755997494,107.75,40.25
2,0.95,HWS,129.322270704261,107.75,40.25
2,0.99,HWS,44.045938022807,107.75,40.25
2,0.999,HWS,15.3268085202721,107.75,40.25
2,0.9999,HWS,12.5366524898616,107.75,40.25
3.5,0.9,HWS,441.009003759399,107.75,40.25
3.5,0.95,HWS,300.864731957393,107.75,40.25
3.5,0.99,HWS,135.013147626566,107.75,40.25
3.5,0.999,HWS,58.7045307389223,107.75,40.25
3.5,0.9999,HWS,49.7399598373434,107.75,40.25
0.85,0.9,HWF,16.8095238095238,107.75,40.25
0.85,0.95,HWF,15.0827067669173,107.75,40.25
0.85,0.99,HWF,7.21817042606516,107.75,40.25
0.85,0.999,HWF,3.07151731883889,107.75,40.25
0.85,0.9999,HWF,2.66477811879067,107.75,40.25
1.5,0.9,HWF,13.9273182957393,107.75,40.25
1.5,0.95,HWF,15.5614035087719,107.75,40.25
1.5,0.99,HWF,10.2882205513784,107.75,40.25
1.5,0.999,HWF,4.94102800861804,107.75,40.25
1.5,0.9999,HWF,4.30879882885749,107.75,40.25
2,0.9,HWF,10.5238095238095,107.75,40.25
2,0.95,HWF,13.6741854636591,107.75,40.25
2,0.99,HWF,12.0300751879699,107.75,40.25
2,0.999,HWF,6.64098843600229,107.75,40.25
2,0.9999,HWF,5.84876548957533,107.75,40.25
3.5,0.9,HWF,3.84711779448622,107.75,40.25
3.5,0.95,HWF,6.67167919799499,107.75,40.25
3.5,0.99,HWF,11.34335839599,107.75,40.25
3.5,0.999,HWF,10.7769423558897,107.75,40.25
3.5,0.9999,HWF,10.2731829573935,107.75,40.25
0.85,0.9,HWD,66.8897243107769,108.75,40.25
0.85,0.95,HWD,40.2882205513785,108.75,40.25
0.85,0.99,HWD,12.903007518797,108.75,40.25
0.85,0.999,HWD,4.41425771352649,108.75,40.25
0.85,0.9999,HWD,3.76879890495867,108.75,40.25
1.5,0.9,HWD,89.6766917293233,108.75,40.25
1.5,0.95,HWD,59.2230576441103,108.75,40.25
1.5,0.99,HWD,22.6340852130326,108.75,40.25
1.5,0.999,HWD,8.60497632109169,108.75,40.25
1.5,0.9999,HWD,7.19258255933953,108.75,40.25
2,0.9,HWD,105.736842105263,108.75,40.25
2,0.95,HWD,73.6441102756892,108.75,40.25
2,0.99,HWD,31.7619047619048,108.75,40.25
2,0.999,HWD,13.1913533834586,108.75,40.25
2,0.9999,HWD,11.0452574935791,108.75,40.25
3.5,0.9,HWD,160.862155388471,108.75,40.25
3.5,0.95,HWD,126.238095238095,108.75,40.25
3.5,0.99,HWD,71.5062656641604,108.75,40.25
3.5,0.999,HWD,37.5187969924812,108.75,40.25
3.5,0.9999,HWD,32.6115288220551,108.75,40.25
0.85,0.9,HWI,5.966068060401,108.75,40.25
0.85,0.95,HWI,4.73514568045113,108.75,40.25
0.85,0.99,HWI,2.8274549657807,108.75,40.25
0.85,0.999,HWI,1.57864419266143,108.75,40.25
0.85,0.9999,HWI,1.43705433094601,108.75,40.25
1.5,0.9,HWI,6.83944178796992,108.75,40.25
1.5,0.95,HWI,5.65745949323308,108.75,40.25
1.5,0.99,HWI,3.67816214110276,108.75,40.25
1.5,0.999,HWI,2.29918127479371,108.75,40.25
1.5,0.9999,HWI,2.13070214609383,108.75,40.25
2,0.9,HWI,7.41274828070175,108.75,40.25
2,0.95,HWI,6.26865841729323,108.75,40.25
2,0.99,HWI,4.31816082380952,108.75,40.25
2,0.999,HWI,2.90666257461997,108.75,40.25
2,0.9999,HWI,2.71835313521846,108.75,40.25
3.5,0.9,HWI,9.38858916741855,108.75,40.25
3.5,0.95,HWI,8.2984084310777,108.75,40.25
3.5,0.99,HWI,6.3818348556391,108.75,40.25
3.5,0.999,HWI,4.84092033338346,108.75,40.25
3.5,0.9999,HWI,4.59387433611529,108.75,40.25
0.85,0.9,HWS,106.849813431078,108.75,40.25
0.85,0.95,HWS,54.8643633829574,108.75,40.25
0.85,0.99,HWS,14.0601650738083,108.75,40.25
0.85,0.999,HWS,4.15310596854549,108.75,40.25
0.85,0.9999,HWS,3.45722189552687,108.75,40.25
1.5,0.9,HWS,163.79470814787,108.75,40.25
1.5,0.95,HWS,92.7255829849624,108.75,40.25
1.5,0.99,HWS,28.1940818807018,108.75,40.25
1.5,0.999,HWS,9.3507596242103,108.75,40.25
1.5,0.9999,HWS,7.7225639172795,108.75,40.25
2,0.9,HWS,212.76104779198,108.75,40.25
2,0.95,HWS,127.583573546366,108.75,40.25
2,0.99,HWS,43.2713542453634,108.75,40.25
2,0.999,HWS,15.4379081693957,108.75,40.25
2,0.9999,HWS,12.7940294092398,108.75,40.25
3.5,0.9,HWS,435.90958887218,108.75,40.25
3.5,0.95,HWS,298.830178380952,108.75,40.25
3.5,0.99,HWS,134.625947110276,108.75,40.25
3.5,0.999,HWS,59.3081615381704,108.75,40.25
3.5,0.9999,HWS,50.6297655967419,108.75,40.25
0.85,0.9,HWF,16.4786967418546,108.75,40.25
0.85,0.95,HWF,14.8446115288221,108.75,40.25
0.85,0.99,HWF,7.03784461152882,108.75,40.25
0.85,0.999,HWF,2.95265441427654,108.75,40.25
0.85,0.9999,HWF,2.58558000940272,108.75,40.25
1.5,0.9,HWF,13.6641604010025,108.75,40.25
1.5,0.95,HWF,15.3884711779449,108.75,40.25
1.5,0.99,HWF,9.94987468671679,108.75,40.25
1.5,0.999,HWF,4.80297816264087,108.75,40.25
1.5,0.9999,HWF,4.12385928055433,108.75,40.25
2,0.9,HWF,10.3032581453634,108.75,40.25
2,0.95,HWF,13.5012531328321,108.75,40.25
2,0.99,HWF,11.5488721804511,108.75,40.25
2,0.999,HWF,6.54256474519632,108.75,40.25
2,0.9999,HWF,5.73512638665808,108.75,40.25
3.5,0.9,HWF,3.86967418546366,108.75,40.25
